idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
7130;"S.S.C. SOCIETA' SVILUPPO COMMERCIALE S.R.L."" IN SIGLA ""S.S.C. S. R.L.;Tamoil;Altro;VERBANIA TAMOIL CARREFOUR;CORSO CAIROLI 68 28921;VERBANIA;VB;45.942310275930616;8.564760088920593
26373;A3GRILL S.R.L.;Repsol;Strada Statale;A3GRILL Srl;Statale 33 del Sempione, Km. 117+490, dir. Sempione 28844;VILLADOSSOLA;VB;46.06474933353263;8.276802227950839
22930;GUERRIERO GABRIELLA;Pompe Bianche;Altro;lampogas;via pracastelli  28844;VILLADOSSOLA;VB;46.08439815739529;8.279508432516309
15818;MILANI F.LLI SNC DI MILANI CRISTINA E C.;Tamoil;Altro;MILANI F.lli;Via domodossola 108 28844;VILLADOSSOLA;VB;46.081241831363066;8.274062767612804
13455;MINACCI ROBERTO;Sommese Petroli;Altro;SOMMESE PETROLI;VIA BIANCHI NOVELLO 180 28844;VILLADOSSOLA;VB;46.05656305219208;8.261079712071933
4708;NUOVA SIDAP  S.R.L.;Esso;Strada Statale;Villadossola;Statale 33 del Sempione, Km. 118+52, dir. SUD 28844;VILLADOSSOLA;VB;46.065123108291665;8.276165127754211
11930;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VILLADOSSOLA-BIANCHI NOVELLO 111 S.S. 33;BIANCHI NOVELLO S.S. 33 111 28844;VILLADOSSOLA;VB;46.06175258644753;8.261806214583203
43255;BIDA RRAPI;Q8;Altro;Q8;VIA CAVAGLIA' 22 13040;ALICE CASTELLO;VC;45.37356376840457;8.078788822090132
39652;IACOCARBURANTI DI IACOMINO LUIGI;Api-Ip;Altro;IP BIANZE';VIA TRONZANO 34 13041;BIANZE';VC;45.312036813352044;8.126854598522186
45702;VALLESE MARCO;Tamoil;Strada Statale;P v 2533;11 Padana Superiore, Km. 78+250, Vercelli 13012;BORGO VERCELLI;VC;45.354148;8.452480
11935;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BORGOSESIA-VIA V. VENETO 56;VIA V. VENETO 56 13011;BORGOSESIA;VC;45.71376446489995;8.28096507472992
29780;BRIXIA FINANZIARIA S.R.L.;Retitalia;Altro;Distributore Retitalia Borgosesia;CORSO VERCELLI 212 13011;BORGOSESIA;VC;45.706947499659;8.286242231877168
19929;CAPRINO ARTURO;Agip Eni;Altro;Eni;via Vittorio Veneto 104 13011;BORGOSESIA;VC;45.71275574769251;8.283116644180268
41466;PERETTI ROBERTO;Europam;Altro;EUROPAM;via varallo  136 13011;BORGOSESIA;VC;45.72611874484115;8.266484279762267
6246;RE LA ROCCA FRANCESCO;Total Erg;Altro;Francesco Re La Rocca;via montrigone 78 13011;BORGOSESIA;VC;45.71060502117219;8.292548425131258
7455;BIELLA CLAUDIO;Tamoil;Altro;TAMOIL  (Punto vendita 6251);CORSO VERCELLI 180 13011;BORGOSESIA;VC;45.709163121837;8.282619097682073
39518;AUTOLAVAGGIO DI MAFFE' FRANCESCO;Total Erg;Strada Statale;totalerg;Statale 230 di Massazza, Km. 36, dir. vercelli 13030;CARESANABLOT;VC;45.35078180708037;8.394155502319336
11938;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CARISIO-S.P. TORINO - SVIZZERA;S.P. TORINO - SVIZZERA S/N 13040;CARISIO;VC;45.44338964969156;8.229165131282798
37508;CENTRO CALOR S.R.L.;Pompe Bianche;Strada Statale;CENTRO CALOR OLICARB CARISIO;Statale 230 di Massazza, Km. 17+900, dir. Biella 13040;CARISIO;VC;45.451531427869995;8.228324577212334
41680;NUOVA SIDAP  S.R.L.;Api-Ip;Autostradale;CIGLIANO NORD;A4 TORINO-MILANO, Km. 31,8, Nord 13043;CIGLIANO;VC;45.28712735778054;8.034066259860992
45130;C.P.P. COMPAGNIA PETROLIFERA PIEMONTESE - S.R.L.;Total Erg;Altro;CPP - CIGLIANO;STRADA REGIONALE 11KM38-655 SN 13043;CIGLIANO;VC;45.29382447016627;8.001668739464094
39349;S.E. PETROLI DI DE BORTOLI SARA;Total Erg;Altro;total erg;STRADA REGIONALE N. 11 KM 38+655 SNC 13043;CIGLIANO;VC;45.29384081333699;8.001673221588135
33055;BARBONAGLIA DARIO;Esso;Altro;Distributore Esso;VIA GIOTTO 45 13044;CRESCENTINO;VC;45.193290115612065;8.092986345291138
6990;IMPIANTO AGIP DI BERGANTIN GESSY;Agip Eni;Altro;ENI;VIA GIOTTO 32 13044;CRESCENTINO;VC;45.19310128442002;8.095663189888
6844;GABRIELE COSIMO;Total Erg;Altro;Total Erg;Strada Provinciale 31 bis Località cascinotti  13044;CRESCENTINO;VC;45.19347743404637;8.06898057460785
19887;REPSOL ITALIA S.P.A.;Repsol;Altro;Repsol_Desana_ (VC001);STR. PROVINCIALE 455-KM. 9+176  13034;DESANA;VC;45.25242792962943;8.344625965606724
41029;EUROPAM S.P.A.;Pompe Bianche;Altro;EUROPAM - GATTINARA;CORSO VERCELLI 286 13045;GATTINARA;VC;45.601058040705;8.37075188755989
11936;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;GATTINARA-C.S VALSESIA 299;C.S VALSESIA 299 13045;GATTINARA;VC;45.63411500401757;8.371957084655833
39893;DUO' SABRINA;Agip Eni;Altro;STAZIONE SERVIZIO ENI 56862;VIALE G. MARCONI 26 13045;GATTINARA;VC;45.61465577695121;8.365809144180275
46061;GRUPPO NORD PETROLI S.R.L.;GNP;Altro;GNP GHISLARENGO (ex retitalia);SP 65 VIA PER CARPIGNANO  SN 13030;GHISLARENGO;VC;45.530478000123;8.399355000123
38140;NICOLO' FRANCESCO;Retitalia;Altro;NICOLO' FRANCESCO;VIA PER CARPIGNANO S.N. 13030;GHISLARENGO;VC;45.530477000015594;8.399340212345123
34038;REPSOL ITALIA S.P.A.;Repsol;Altro;Repsol_Greggio_(VC002);STRADA PROVINCIALE DESTRA SESIA KM. 17.1  13030;GREGGIO;VC;45.46878741282043;8.38631808757782
35693;IACOCARBURANTI DI IACOMINO LUIGI;Api-Ip;Strada Statale;IP LENTA;Statale 594 Destra Sesia, Km. 6+700 2, dir. Gattinara 13035;LENTA;VC;45.55973531590041;8.380469530820847
28123;AREA SERVIZIO IP DI BERNUZZO ANDREA;Api-Ip;Altro;AREA SERVIZIO IP DI BERNUZZO ANDREA ;VIA PIEMONTE 40 13046;LIVORNO FERRARIS;VC;45.27311354803456;8.0792017209709
31837;LACADE' SRL;CONAD;Altro;CONAD SUPERMERCATO;VIA SALUGGIA 54 13046;LIVORNO FERRARIS;VC;45.27445311554681;8.075787580009433
40190;DIS-CAR DI SARRA PAOLO & C. S.N.C.;DIS-CAR;Altro;DIS-CAR Livorno F.;strada provinciale 123  13046;LIVORNO FERRARIS;VC;45.29069262783185;8.055600882850626
36497;GO S.R.L.;GO;Altro;GO CASTELL'APERTOLE;FRAZIONE CASTELL'APERTOLE SN 13046;LIVORNO FERRARIS;VC;45.241427287923585;8.180493414402008
11937;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;LIVORNO FERRARIS-BIVIO CRESCENTINO-SALUGGIA;BIVIO CRESCENTINO-SALUGGIA S/N 13046;LIVORNO FERRARIS;VC;45.277705630412775;8.07974099140165
35690;INTERLIGGI GABRIELLA;Agip Eni;Strada Statale;STAZIONE DI SERVIZIO ENI  di  Interliggi Gabriella;Statale 593 di Borgo d'Ale, Km. 12+706, dir. borgo d'ale 13040;MONCRIVELLO;VC;45.320429820324385;8.031481951475143
9277;VASINO MARIA LUISELLA;Agip Eni;Strada Statale;eni 55564;Statale 31 del Monferrato, Km. 6,022, dir. casale monferrato 13010;PRAROLO;VC;45.27848009866282;8.463624715805054
43912;DISTRIBUTORE DI CARBURANTE AGIP/ENI DI VINCI MICHELE;Agip Eni;Strada Statale;IMPIANTO ENI 55564 PRAROLO;31 del Monferrato, Km. 6+022, Casale Monferrato 13012;PRAROLO;VC;45.278478887367626;8.463600693865828
43441;SARNI S.R.L.;Sarni Oil;Autostradale;SESIA EST;A26 (GE) VOLTRI-GRAVELLONA T., Km. 108+200, nord 13012;PRAROLO;VC;45.28698464502032;8.472145644180273
38312;SARNI S.R.L.;Sarni Oil;Autostradale;SESIA OVEST;Autostrada A26 (GE) VOLTRI-GRAVELLONA T., Km. 108+200, dir. SUD 13012;PRAROLO;VC;45.28549029234382;8.470694348216057
4033;DONATI ELISABETTA;Cler Carburanti;Altro;CLER CARBURANTI DI DONATI ELISABETTA;CORSO ROLANDI 15 13017;QUARONA;VC;45.755747214143625;8.266963227465794
27522;D.S.E. S.A.S. DI SOLA MARIA SEVERINA E C.;KEROPETROL;Altro;KEROPETROL;CORSO VALSESIA 7 13017;QUARONA;VC;45.765313603616015;8.260061144828796
23383;OLDANO PETROLI S.R.L.;Pompe Bianche;Altro;OLDANO PETROLI SRL;LOCALITA' MINIERE SN 13020;RIVA VALDOBBIA;VC;45.84306742632645;7.941881418228149
12632;BONINO ALDO S.R.L.;Total Erg;Altro;BONINO ALDO SRL;VIA CRESCENTINO 31 13040;SALUGGIA;VC;45.23191425646079;8.02081514945985
41854;FERRARI SARA;Retitalia;Strada Statale;DISTRIBUTORE CARBURANTI FERRARI SARA;11 Padana Superiore, Km. 61/366, est 13047;SAN GERMANO VERCELLESE;VC;45.34770536785058;8.256397116567541
42912;FERRARI GIAN CARLO;Retitalia;Strada Statale;ferrari  gian  carlo;11 Padana Superiore, Km. 11/366, vercelli 13047;SAN GERMANO VERCELLESE;VC;45.34769391949044;8.256348177909786
17973;AVONDA ANDREA;Agip Eni;Strada Statale;agip;Statale 143 Vercellese, Km. 9, dir. biella 13048;SANTHIA';VC;45.386982838654;8.133682832121849
42344;AMETRANO RAFFAELE;Total Erg;Altro;Ametrano Raffaele stazione TotalErg Santhià;Corso Aosta,1 1 13048;SANTHIA';VC;45.37414528567417;8.15078929066658
3512;SARNI S.R.L.;Q8;Autostradale;CAVOUR EST;Autostrada A26 (GE) VOLTRI-GRAVELLONA Collegamento con Santhia, Km. 29+300, dir. Nord 13048;SANTHIA';VC;45.368091953339494;8.14344737895965
38474;NEW FUEL S.R.L.;Europam;Altro;NEW FUEL - EUROPAM ;CORSO XXV APRILE 43 13048;SANTHIA';VC;45.378657723554625;8.14687728881836
36387;ARCOBALENO SNC DI DANIELE COPELLI E C.;Agip Eni;Altro;STAZIONE DI SERVIZIO ENI;CORSO 2 GIUGNO 2 13048;SANTHIA';VC;45.36251811735457;8.17144364118576
10633;CAFARELLI MARIO PIO;Api-Ip;Altro;stazione di servizio ip di cafarelli mario pio;CORSO SANTO IGNAZIO DA SANTHIA' 88 13048;SANTHIA';VC;45.36943086366643;8.161216378211975
10726;DOGLIANI MICHELE;Tamoil;Altro;Stazione TAMOIL di DOGLIANI Michele;CORSO SANTO IGNAZIO DA SANTHIA' 43 13048;SANTHIA';VC;45.36805132160401;8.165794909000397
25216;UFFREDI CHIARA;Pompe Bianche;Altro;BENSINAT  DI UFFREDI CHIARA;VIA SILVESTRO PIANAZZI 18 13027;SCOPA;VC;45.79277169225308;8.113296031951904
26850;DUEMME SERVICE SNC DI DELMASTRO MUSSA MICHELA & C.;Esso;Altro;DUEMME SERVICE SNC di Delmastro Mussa Michela & C.;VIA PER CREVACUORE 1 13037;SERRAVALLE SESIA;VC;45.6973578399154;8.28647956252098
34256;PANSARASA FEDERICO;Repsol;Altro;Repsol;Corso XXV Aprile 8 13037;SERRAVALLE SESIA;VC;45.69234968496953;8.299312591552734
15487;VASTA MARIO GIOVANNI;Agip Eni;Altro;Stazione ENI 51379;corso xxv aprile 90A;SERRAVALLE SESIA;VC;45.68296255902611;8.311944169311573
36551;DE LORENZO JENNIFER;Agip Eni;Altro;ENI;S.P. 455  13039;TRINO;VC;45.204420220627604;8.300683200359344
46063;GRUPPO NORD PETROLI S.R.L.;GNP;Altro;GNP TRINO (ex retitalia);S.P. ex S.S. 31 bis Km 32+175  13039;TRINO;VC;45.18261913046881;8.321526646614075
11934;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;TRINO VERCELLESE VC-CORSO ITALIA 2;CORSO ITALIA 2 13039;TRINO;VC;45.19819402588238;8.297412246465683
6412;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;TRINO VIA CASALE 36 DISTR. Q8;VIA CASALE DISTR. Q8 36 13039;TRINO;VC;45.19126590205032;8.304775844180313
26350;COPELLI S.N.C. DI COPELLI DANIELE;Europam;Altro;COPELLI SNC;STRADA PER SANTHIA' SNC 13049;TRONZANO VERCELLESE;VC;45.344717813665504;8.16546767950058
46250;EUROPAM S.P.A.;Europam;Altro;EUROPAM S.P.A. - TRONZANO;S.P. TRONZANO-SANTHIA'  13049;TRONZANO VERCELLESE;VC;45.34459013625024;8.165527052475682
27299;COTTURA SERGIO;Pompe Bianche;Altro;PIT STOP;VIA MONTE FENERA 30 13018;VALDUGGIA;VC;45.721549881245465;8.319251835206387
5657;TRAPELLA ALESSANDRO;Tamoil;Altro;TRAPELLA ALESSANDRO ;VIA G.FERRARI (VIA DELLA CREMOSINA) 120 13018;VALDUGGIA;VC;45.72306300443579;8.323331773281097
10585;M. & M. DI PATTARONI MARCO E MIRCO S.N.C.;Agip Eni;Altro;ENI VARALLO;VIA M.T. ROSSI 17/3 13019;VARALLO;VC;45.81628609572856;8.245867988885493
5650;BIGLIARDI MARCO;Q8;Altro;Stazione di Servizio Q8 di Bigliardi Marco;VIA BRIGATE GARIBALDI 6 13019;VARALLO;VC;45.81294600625864;8.259716429499804
19765;MARAZZA EZIO;Q8;Altro;STAZIONE Q8 DI MARAZZA EZIO;VIALE CESARE BATTISTI 98 13019;VARALLO;VC;45.810016910101105;8.269618644180355
39940;COPETTI VERONICA;Agip Eni;Strada Statale;00128;Statale 31 del Monferrato, Km. 3+870, dir. Casale Monferrato 13100;VERCELLI;VC;45.30206351533851;8.420107215642929
42162;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;180;VIA TORINO 6 13100;VERCELLI;VC;45.324115533617906;8.403383291401724
39480;T.D.M. S.R.L.;Tamoil;Altro;4132;VIA TRINO   13100;VERCELLI;VC;45.315854438033575;8.409305289387703
45871;CORO S.R.L.;Total Erg;Altro;48026;Strada Provinciale KM 70+507 11 13100;VERCELLI;VC;45.32425675481274;8.380368096721213
39961;AGRICOLA PERAZZO & BRESCIANI S.R.L.;Pompe Bianche;Altro;AGRICOLA PERAZZO & BRESCIANI SRL ;VIA FAMIGLIA IONA 14A 13100;VERCELLI;VC;45.299825352653066;8.405570806082096
43201;FOSCHINI NADIA;Api-Ip;Altro;Api-Ip;Corso Matteotti  13100;VERCELLI;VC;45.325166436411436;8.433970009192649
44801;CENTRO CALOR S.R.L.;Pompe Bianche;Altro;CENTRO CALOR OLICARB VERCELLI;STRADA PROV. N.11 KM.37 730 13100;VERCELLI;VC;45.339080000123;8.392956000123
14710;D'ADAMO MASSIMO;Agip Eni;Altro;D'Adamo Massimo;PIAZZA SOLFERINO  SNC 13100;VERCELLI;VC;45.32129297264368;8.425800051587885
34041;ECONOMY S.R.L.;Total Erg;Altro;Economy S.r.l - Vercelli;VIA LEONARDO WALTER MANZONE SN 13100;VERCELLI;VC;45.33837765530884;8.405241072177887
41197;NOVA COOP SOCIETA' COOPERATIVA;Enercoop;Altro;Enercoop Vercelli;VIA NELSON MANDELA 6a 13100;VERCELLI;VC;45.29512348391858;8.392733931541443
36785;MAIORANO FRANCESCA;Esso;Altro;esso maiorano;piazza cugnolio  13100;VERCELLI;VC;45.32483533945388;8.431240467528596
12985;DISTRIBUZIONE OLI-CARBURANTI S.R.L.;Pompe Bianche;Altro;olicarb;STRADA PROV. N.11 KM.37 730  13100;VERCELLI;VC;45.339095157593064;8.392969132743815
39913;SNC DI SARA LATROFA  &  C.;Esso;Altro;stazione servizio SNC di SARA LATROFA & C.;CORSO A. DI QUAREGNA SNC 13100;VERCELLI;VC;45.314917988588235;8.415570929646492
25396;RAPOLLA IGNAZIO;Tamoil;Altro;Tamoil;STRADA STATALE 11/31 KM. 0+550 SN 13100;VERCELLI;VC;45.321154028854515;8.390297144651413
40608;BR DI BELLINI MAURO & C. S.A.S.;Tamoil;Altro;TM04129;PIAZZA MAZZUCCHELLI 2 13100;VERCELLI;VC;45.32364457290986;8.41533633228039
42343;AMETRANO RAFFAELE;Total Erg;Strada Statale;TotalErg Raffaele Ametrano VERCELLI;11 Padana Superiore, Km. 70, Vercelli 13100;VERCELLI;VC;45.32423287659291;8.380335928283671
10100;""IP SERVICES S.R.L.";Total Erg;Altro;VERCELLI;Corso de Rege   13100;VERCELLI;VC;45.3178678584832;8.43092054128647
33292;IP SERVICES S.R.L.;Api-Ip;Altro;VERCELLI - MODESTO CUGNOLIO;PIAZZA MODESTO CUGNOLIO  13100;VERCELLI;VC;45.3251254585134;8.43114693865778
30738;IP SERVICES S.R.L.;Api-Ip;Altro;VERCELLI - PAPA GIOVANNI PAOLO II;CORSO PAPA GIOVANNI PAOLO II 42 13100;VERCELLI;VC;45.312052815039;8.43879463558199
6830;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VERCELLI CORSO PRESTINARI 191;CORSO PRESTINARI 191 13100;VERCELLI;VC;45.3236424826633;8.40775212764743
6413;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VERCELLI PIAZZA SARDEGNA;PIAZZA SARDEGNA SNC 13100;VERCELLI;VC;45.3146027381358;8.42689343802874
37946;IP SERVICES S.R.L.;Total Erg;Altro;Vercelli Sp455;SP455 Pontestura via Trino  13100;VERCELLI;VC;45.3002863335823;8.39196690859831
25121;IP SERVICES S.R.L.;Total Erg;Altro;Vercelli Tangenziale Sud;Tangenziale Sud km 1,320  13100;VERCELLI;VC;45.316298637342;8.39510500431061
11933;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERCELLI-CORSO PRESTINARI 168;CORSO PRESTINARI 168 13100;VERCELLI;VC;45.3239244665907;8.40568198280334
3472;NUOVA GESA CARBURANTI - S.N.C. DI VALERA PIER GIORGIO & C.;Tamoil;Autostradale;VILLARBOIT NORD;Autostrada A4 TORINO-MILANO, Km. 64.2, dir. Ovest 13030;VILLARBOIT;VC;45.4571908276764;8.3459609746933
45415;LONGSTONE SRL;Api-Ip;Autostradale;VILLARBOIT SUD;A4 TORINO-MILANO, Km. 65, MILANO 13030;VILLARBOIT;VC;45.4558293254953;8.34732960914732
43638;IP SERVICES S.R.L.;Total Erg;Autostradale;VILLARBOIT SUD;A4 TORINO-MILANO, Km. 64+200, milano 13100;VILLARBOIT;VC;45.4557345944326;8.34752202033997
16889;ERG DI FEDRIGO MICHELE;Total Erg;Altro;ERG DI FEDRIGO MICHELE;VIA POSTUMIA 40 30020;ANNONE VENETO;VE;45.795542568349;12.6819494780486
33074;2P SRL;Pompe Bianche;Strada Statale;2P LOVA;Statale 309 Romea, Km. 108,987, dir. DX 30010;CAMPAGNA LUPIA;VE;45.3321314432817;12.1346320956945
41257;T.D.M. S.R.L.;Tamoil;Altro;8285;"SP. 13 ""ANTICO ALVEO DEL BRENTA"" KM. 7+580 LATO SX SNC 30010";CAMPAGNA LUPIA;VE;45.3545005424187;12.0915406220902
28878;MENIN FABIO;Pompe Bianche;Altro;M ;via Roma 15 30010;CAMPAGNA LUPIA;VE;45.354494946979;12.0915647019913
45155;MOSCO MOTO DI MOSCO CRISTIAN;Noaloil;Altro;MOSCO MOTO;VIA CONCETTO MARCHESI 10/12 30010;CAMPAGNA LUPIA;VE;45.32936876608;12.1279469737783
20703;MOSCO MOTO S.N.C. DI MOSCO PAOLO E CRISTIAN;Noaloil;Altro;Mosco Moto Noaloil snc;via Concetto Marchesi, Lova di Campagna Lupia 10/12 30010;CAMPAGNA LUPIA;VE;45.3294476546603;12.1279651682169
35598;GASOLINE DI OLFENI ANGELO E C. S.N.C.;Loro;Altro;GASOLINE SNC;VIA TRENTINO 30/B 30010;CAMPOLONGO MAGGIORE;VE;45.3549722919986;12.0301691168579
8805;DONA' ROBERTO;San Marco Petroli;Altro;SMP;VIA ROMA 31/C 30010;CAMPOLONGO MAGGIORE;VE;45.3275661717542;12.0458722797623
40091;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;_SMP BOJON;VIA IV NOVEMBRE  1 30010;CAMPOLONGO MAGGIORE;VE;45.336095552431;12.0819682627916
5981;IP SERVICES S.R.L.;Api-Ip;Altro;CAMPONOGARA;Via Cavour 85 30010;CAMPONOGARA;VE;45.3834610903061;12.0970362711639
20423;ZOPPELLARO S.N.C. DI ZOPPELLARO VITTORINO & C.;Agip Eni;Altro;ENI;VIA BATTISTI 3 30010;CAMPONOGARA;VE;45.3628388700871;12.092794328928
25907;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 52721;VIA ARZERINI 29/A 30010;CAMPONOGARA;VE;45.3926537871983;12.0767909288406
22931;MENEGAZZO ADRIANO;Repsol;Altro;Stazione di Servizio REPSOL di Menegazzo Adriano;VIA GIOVANNI XXIII 47 30010;CAMPONOGARA;VE;45.3906321745605;12.0668731939179
41339;A.G.N. S.A.S. DI VARRIALE CLAUDIO & C.;Agip Eni;Altro;AGN SAS ;corso venezia 1 30021;CAORLE;VE;45.5905106308823;12.8538295889549
11945;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAORLE-SP. 54 VL. PANAMA 49;SP. 54 VL. PANAMA 49 30021;CAORLE;VE;45.6016934280198;12.8710054478852
25135;CAV. FRANCESCO CAMPAGNER DI RENZO CAMPAGNER & C. S.A.S.;Api-Ip;Altro;IP;corso chiggiato 3 30021;CAORLE;VE;45.6025068765595;12.884171
43894;ENZO STEFANO S.A.S.;Agip Eni;Altro;ENZO STEFANO SAS;VIA FAUSTA 186/C 30013;CAVALLINO TREPORTI;VE;45.4566538794751;12.4741306414103
16832;ROSSI DIEGO;Pompe Bianche;Altro;OIL ITALIA;VIA FAUSTA 299 30013;CAVALLINO-TREPORTI;VE;45.4692510385978;12.5355238516952
10566;LAZZARINI FRANCO;Q8;Altro;q8;VIA FAUSTA 400 30013;CAVALLINO-TREPORTI;VE;45.4802240452427;12.5502596546311
26158;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;Altro;Sia Fuel Cavallino;VIA FAUSTA 207 30013;CAVALLINO-TREPORTI;VE;45.4653010095031;12.5159637629986
18170;BALDAN SAURO;Agip Eni;Altro;Stazione ENI Baldan Sauro;via Fausta 186/C 30013;CAVALLINO-TREPORTI;VE;45.4566421940445;12.4741373956203
30024;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN CAVARZERE;Via Martinelle 76 30014;CAVARZERE;VE;45.1396035009493;12.1194448119477
14268;BACCAGLINI GABRIELLA;Q8;Strada Statale;eni;Statale 516 Piovese, Km. 37, dir. padova 30014;CAVARZERE;VE;45.1365810574805;12.0758704748688
38028;MARCHESINI SANDRO & PREGNOLATO CLAUDIO E C. S.N.C.;Agip Eni;Altro;IMPIANTO 3703 ENI;LOCALITA' CA' VENIER  30014;CAVARZERE;VE;45.1478668684559;12.0636062174981
6154;L. & L. S.N.C. DI FECCHIO DAVIDE & C.;Pompe Bianche;Altro;loro;VIA MAZZINI 35 30014;CAVARZERE;VE;45.1312158608595;12.0735352072284
20768;PAPER DI BOTTI ALBERTO & C. - SOCIETA' IN NOME COLLETTIVO;Pompe Bianche;Altro;PAPER;LOCALITA' SAN PIETRO S.P. 85 - CORTE DOLFINA 92 30014;CAVARZERE;VE;45.1151094147714;12.1881420203163
25903;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 13717;S.S.516 km39+599  30014;CAVARZERE;VE;45.1208348709212;12.0753425359726
36482;STAZIONE DI SERVIZIO SALTAREL S.N.C. DI SALTAREL MICHELE & C.;Agip Eni;Strada Statale;STAZIONE DI SERVIZIO SALTAREL S.N.C. DI SALTAREL MICHELE & C.;14 della Venezia Giulia, Km. 43, VENEZIA 30022;CEGGIA;VE;45.6790161802339;12.6301856338978
10605;ENERGIA S.R.L.;Pompe Bianche;Strada Statale;BC;Statale 309 Romea, Km. 95+200, dir. Chioggia 30015;CHIOGGIA;VE;45.2272265763261;12.1800637039307
10251;BOSCOLO LUCIO GIOACHINA;Agip Eni;Altro;BOSCOLO LUCIO GIOACHINA;SOTTOMARINA-VIALE MEDITERRANEO 362 30015;CHIOGGIA;VE;45.1973845833664;12.2913072025162
6476;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;CHIOGGIA PADRE ERMINIO VENTURINI 43;PADRE ERMINIO VENTURINI 43 30015;CHIOGGIA;VE;45.1943121754843;12.2820797914017
46042;FORTIN S.R.L.;Pompe Bianche;Strada Statale;Distributore Amico14;309 Romea, Km. 84+789, Ravenna 30015;CHIOGGIA;VE;45.1778763011388;12.2767436504364
44610;CARBURANTI 3.0 S.R.L.;Pompe Bianche;Strada Statale;Enercoop Chioggia;309 Romea, Km. 86+300, Venezia 30015;CHIOGGIA;VE;45.1911331221679;12.2772628306884
30167;DE ANTONI SILVANO;Agip Eni;Strada Statale;eni;Statale 309 Romea, Km. 93+768, dir. venezia 30015;CHIOGGIA;VE;45.2238239462968;12.1972449123859
32761;SOM S.P.A.;Esso;Altro;ESSO SOTTOMARINA;VIA PADOVA 1946 30015;CHIOGGIA;VE;45.2108836495834;12.2908642281723
39136;BRAGHETTA S.A.S. DI BRAGHETTA LUIGI & C.;Major;Altro;Major 1019 Sottomarina di Chioggia (VE);Via Madonna Marina 420 30015;CHIOGGIA;VE;45.2006633046215;12.2858811914921
25900;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 3718; S.S.309 ROMEA -KM 94+395 SNC 30015;CHIOGGIA;VE;45.2249804934269;12.189781665802
37364;SERVIZI INNOVATIVI NORD EST S.R.L.;Agip Eni;Altro;SE.I. NORD EST 13680  [ ] BORGO SAN GIOVANNI;BORGO SAN GIOVANNI  47 30015;CHIOGGIA;VE;45.2072530043593;12.2756727039814
9405;BOSCOLO AGOSTINI CRISTINA;Q8;Altro;Stazione di Servizio Q8;VIA BORGO SAN GIOVANNI 156 30015;CHIOGGIA;VE;45.2044265783193;12.2763684186104
39396;CAR SERVICE S.A.S.DI PASOTTI MICHELE & C.;Total Erg;Strada Statale;Stazione Servizio TotalErg;Statale 309 Romea, Km. 52, dir. Ravenna 30010;CHIOGGIA;VE;45.1206240344192;12.2544014453888
18950;CAR SERVICE S.A.S.DI PASOTTI MICHELE & C.;Total Erg;Altro;totalerg;VIALE MEDITERRANEO 438 30015;CHIOGGIA;VE;45.1972197038699;12.2890951484442
14467;VALLI S.R.L.;Pompe Bianche;Strada Statale;vallicarburanti s.anna;Statale 309 Romea, Km. 94,700, dir. ravenna-venezia 30020;CHIOGGIA;VE;45.168192379895;12.274249792099
16297;VOLTA CELESTE DI BOSCOLO ANTONIO E MORETTO ROBERTA & C. S.N.C.;Esso;Altro;volta celeste;viale mediterraneo 500 30015;CHIOGGIA;VE;45.1970550786467;12.2867958247662
36816;CONTRAN SIMONE E PIASENTIN MARCO UMBERTO S.N.C.;Agip Eni;Altro;contran & piasentin;VIA ROMA 36 30020;CINTO CAOMAGGIORE;VE;45.8284634404939;12.7818751349182
38169;GROPPO GIANNI;Total Erg;Altro;totalerg;via g. verdi 11 30010;CONA;VE;45.1855358016839;12.0189490914345
40047;DESMO IMMOBILIARE S.R.L.;Total Erg;Strada Statale;DESMO IMMOBILARE;14 della Venezia Giulia, Km. 56+320, PORTOGRUARO 30023;CONCORDIA SAGITTARIA;VE;45.7551287497815;12.7960993363176
